Date,Importer,LoadingPort,DeclaredPKR,industryCategory,catalog,stateOfOrigin,batchId,TotalUSD,exporterCountryCode,UnitUSDkg,database,Exporter,productTag,importerOrig,id,ProductDesc,countryOfOriginCode,repNum,ExporterID,Destination,GrossKg,DestCode,exporterOrig,HSCode,HS_Desc,Qty,qtyUnitPrice,QtyUnit,countryOfOrigin,TradeID,stateOfDestination,primary,importerCountryCode,HSCode_str,hs4,hs6,Mode
2026-01-22,M S AL RABIE MEAT TRD EST P O BOX 68784 DUBAI UAE,KPAE,554.0,0205594235,exports,Asia,202606070022,553.93,PAK,5.5953,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],M/S. AL RABIE MEAT TRD EST P.O BOX 68784 DUBAI UAE,698c6ae69f9f1d5b730f7d18,FRESH CHILLED ORGANS,PAK,1,01006675,United Arab Emirates,99.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.5953,KGS,Pakistan,d5739dc3f5b1e276fa106afdca5d0218,Asia,1,ARE,02012000,0201,020120,Air
2026-01-22,RASHID MUMTAZ MEAT TRADING LLC,SPEF,19580.0,0205594235,exports,Asia,202606070022,19563.31,PAK,4.3962,pakistan,RASHID MAHMOOD AL MUMTAZ AGRICULTURE AND LIVESTOCK,['CHILLED BEEF'],RASHID MUMTAZ MEAT TRADING LLC,698c6ae59f9f1d5b730f77d0,CHILLED BEEF MIX AS PER INV,PAK,1,04691122,United Arab Emirates,4450.0,ARE,RASHID MAHMOOD AL MUMTAZ AGRICULTURE & LIVESTOCK,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",4450.0,4.3962,KGS,Pakistan,ce027fe7047e0da476cffd7b7b11293e,Asia,1,ARE,02011000,0201,020110,Sea
2026-01-22,DAL AL ARAB TRADING COMPANY,LPAE,13566.0,0205594235,exports,Asia,202606070022,13554.44,PAK,5.0957,pakistan,M S FOODEX,['CHILLED BEEF'],DAL AL ARAB TRADING COMPANY,698c6ae59f9f1d5b730f76b9,FRESH CHILLED BEEF AS PER INVOICE,PAK,1,01759905,Saudi Arabia,2660.0,SAU,M/S FOODEX,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2660.0,5.0957,KGS,Pakistan,bafce133144de7ad80f2338ee9b17086,Asia,1,,02011000,0201,020110,Air
2026-01-22,DAL AL ARAB TRADING COMPANY,LPAE,17980.0,0205594235,exports,Asia,202606070022,17964.67,PAK,6.1947,pakistan,ELEGANT FOODSTUFF,['MIX BEEF'],DAL AL ARAB TRADING COMPANY,698c6ae59f9f1d5b730f7769,FRESH CHILLED BEEF AS PER INV,PAK,1,07496410,Saudi Arabia,2900.0,SAU,Elegant Foodstuff,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2900.0,6.1947,KGS,Pakistan,4f25c9cbcd34caa95c28126352b9f6b5,Asia,1,,02011000,0201,020110,Air
2026-01-22,UNIVERSAL COLD STORE TRDG CO LTD,KPAE,16929.0,0205594235,exports,Asia,202606070022,16914.57,PAK,5.6951,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['BEEF MEAT'],UNIVERSAL COLD STORE TRDG. CO. LTD,698c6ae59f9f1d5b730f78d1,FRESH CHILLED BEEF MEAT,PAK,1,01006675,Saudi Arabia,2970.0,SAU,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2970.0,5.6951,KGS,Pakistan,8f2032d284355d48400d0d1e44827489,Asia,1,SAU,02011000,0201,020110,Air
2026-01-22,LOCAL INTERNATIONAL FOODSTUFF AND MEAT,IPAE,1104.0,0205594235,exports,Asia,202606070022,1103.06,PAK,2.9974,pakistan,KARMANWALA LIVE STOCK,['CHILLED BEEF OFFAL'],LOCAL INTERNATIONAL FOODSTUFF AND MEAT,698c6ae79f9f1d5b730f8080,CHILLED BEEF OFFAL AS PER INV,PAK,1,02672308,Qatar,368.0,QAT,KARMANWALA LIVE STOCK,02061000,Fresh or chilled edible offal of bovine animals,368.0,2.9974,KGS,Pakistan,e584c79bd080c844f75359f2cb9f839e,Asia,1,QAT,02061000,0206,020610,Air
2026-01-22,M S EQDAM FOR FRESH AND CHILLED AND FROZEN MEAT TRADING CO LLC,KPAE,554.0,0205594235,exports,Asia,202606070022,553.93,PAK,5.5953,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],M/S. EQDAM FOR FRESH & CHILLED & FROZEN MEAT TRADING CO. LLC,698c6ae69f9f1d5b730f7d60,FRESH CHILLED ORGANS,PAK,1,01006675,United Arab Emirates,99.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.5953,KGS,Pakistan,99ef1442dd52d8b2616a4ce853d28ff5,Asia,1,ARE,02012000,0201,020120,Air
2026-01-21,SHAYAN FOOD TRADING LLC,KPEX,100.0,0205594235,exports,Asia,202606070022,100.18,PAK,2.5045,pakistan,KOMAL FOODS,['BEEF TAIL'],SHAYAN FOOD TRADING LLC,698c6ae89f9f1d5b730f81a3,CHILLED BEEF TAIL (VACUUM PACK) (OTHER DETAILS AS PER INVOICE),PAK,1,01660872,United Arab Emirates,40.0,ARE,KOMAL FOODS,02062900,Frozen edible bovine offal (excluding tongues and livers),40.0,2.5045,KGS,Pakistan,e6ee14013ec87d19ab1d7178b75cbbb7,Asia,1,ARE,02062900,0206,020629,Sea
2026-01-21,COMPANY THARWAT AALWATAN FOR TRADING,IPAE,14124.0,0205594235,exports,Asia,202606070022,14149.71,PAK,4.408,pakistan,XPRESS TRADING,['CHILLED BEEF'],COMPANY THARWAT AALWATAN FOR TRADING,698c6ae69f9f1d5b730f7a3c,FRESH HALAL CHILLED BEEF AS PER INVOICE,PAK,1,09680708,Saudi Arabia,3210.0,SAU,XPRESS TRADING,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",3210.0,4.408,KGS,Pakistan,443f2e6ed0609d1a4d32a67cc599f454,Asia,1,SAU,02011000,0201,020110,Air
2026-01-21,HAKKSEIDULLAH TRADING CORPORATION,QTFE,19871.0,0205594235,exports,Asia,202606070022,19907.43,PAK,1.7532,pakistan,RISING STAR TRADING CO,['MEAT'],HAKKSEIDULLAH TRADING CORPORATION,698c6ae69f9f1d5b730f7b0b,MEAT,PAK,1,0B194808,Kazakhstan,11355.0,KAZ,RISING STAR TRADING CO,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",11355.0,1.7532,KGS,Pakistan,64d12be58e055eff9b85223648b18a4e,Asia,1,,02011000,0201,020110,Sea
2026-01-21,FAZAH GENERAL TRADING CO LLC,SPEF,20821.0,0205594235,exports,Asia,202606070022,20858.71,PAK,4.408,pakistan,GO DAIRY PRIVATE LIMITED,['CHILLED BEEF'],FAZAH GENERAL TRADING CO LLC,698c6ae69f9f1d5b730f7aba,FRESH CHILLED BEEF  AS PER INVOICE,PAK,1,04729601,United Arab Emirates,4732.0,ARE,GO DAIRY (PRIVATE) LIMITED,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",4732.0,4.408,KGS,Pakistan,2fa8a9d645a66141fcccb90be228066e,Asia,1,ARE,02011000,0201,020110,Sea
2026-01-21,DARB ALFALAH MEAT TRADING,KPEX,30400.0,0205594235,exports,Asia,202606070022,30455.35,PAK,3.8069,pakistan,HSP MEAT EXPORTER,['CHILLED BEEF MEAT'],DARB ALFALAH MEAT TRADING,698c6ae59f9f1d5b730f78a3,CHILLED BEEF MEAT - M.A.P (MODIFIED ATMOSPHERE PACKAGING),PAK,1,09704452,United Arab Emirates,8000.0,ARE,HSP MEAT EXPORTER,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",8000.0,3.8069,KGS,Pakistan,5616d19e28a86a549bc0de2324868b8d,Asia,1,ARE,02011000,0201,020110,Sea
2026-01-21,AL ASEEL MEATS LLC,KPAE,14414.0,0205594235,exports,Asia,202606070022,14440.64,PAK,5.6102,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED BEEF MEAT MIX'],AL ASEEL MEATS LLC,698c6ae69f9f1d5b730f7bff,FRESH CHILLED BEEF MEAT MIX WITH BONE,PAK,1,01006675,United Arab Emirates,2574.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2574.0,5.6102,KGS,Pakistan,c60e1d966544db53997f9016b8c2b6dd,Asia,1,ARE,02011000,0201,020110,Air
2026-01-21,MAHMOOD ALEMAN FOR FRESH AND CHILLED AND FROZEN MEAT TRADING LLC,IPAE,60.0,0205594235,exports,Asia,202606070022,60.11,PAK,3.0055,pakistan,ASIA LIVESTOCK AND MEAT COMPANY,['BEEF TAIL'],MAHMOOD ALEMAN FOR FRESH AND CHILLED AND FROZEN MEAT TRADING LLC,698c6ae79f9f1d5b730f80e8,FRESH HALAL CHILLED BEEF TAIL AS PER INVOICE,PAK,1,03670509,United Arab Emirates,20.0,ARE,ASIA LIVESTOCK & MEAT COMPANY,02061000,Fresh or chilled edible offal of bovine animals,20.0,3.0055,KGS,Pakistan,ce79ba73ed936a49c94e6390b7d2a373,Asia,1,,02061000,0206,020610,Air
2026-01-21,AL TAYEB MEAT S P LLC,SPEF,4558.0,0205594235,exports,Asia,202606070022,4566.3,PAK,5.3097,pakistan,B G N MEAT AND FOOD INTERNATIONAL,['CHILLED BEEF'],AL TAYEB MEAT S.P.LLC,698c6ae59f9f1d5b730f7786,FRESH CHILLED BEEF QTR.DETAIL AS PER INVOICE.,PAK,1,08199122,United Arab Emirates,860.0,ARE,B.G.N MEAT AND FOOD INTERNATIONAL,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",860.0,5.3097,KGS,Pakistan,a70f81054395203bcab3cf7e0e36a203,Asia,1,ARE,02011000,0201,020110,Sea
2026-01-21,AYAZ MUMTAZ FRESH AND CHILLED AND FROZEN MEAT TRADING CO LLC,PPAE,7555.0,0205594235,exports,Asia,202606070022,7568.85,PAK,4.3078,pakistan,JANS MEAT TRADING,['BEEF MEAT'],AYAZ MUMTAZ FRESH AND CHILLED AND FROZEN MEAT TRADING CO LLC,698c6ae69f9f1d5b730f7c5f,CHILLED BEEF MEAT,PAK,1,08554933,United Arab Emirates,1757.0,ARE,JANS MEAT TRADING,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1757.0,4.3078,KGS,Pakistan,9cd1783b34edc816aea6814b4cbba521,Asia,1,ARE,02011000,0201,020110,Air
2026-01-21,KIKU TRADING CO L L C,KPEX,40685.0,0205594235,exports,Asia,202606070022,40759.47,PAK,4.2076,pakistan,THE ORGANIC MEAT COMPANY LIMITED,['CHILLED BEEF MEAT'],KIKU TRADING CO L.L.C,698c6ae69f9f1d5b730f7b0e,"FRESH CHILLED BEEF MEAT M.A.P
(MODIFIED ATMOSPHERE PACKAGING)",PAK,1,03610661,United Arab Emirates,9687.0,ARE,The Organic Meat Company Limited,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",9687.0,4.2076,KGS,Pakistan,6ab6af415a7d47a83a0dc2904eb4a135,Asia,1,ARE,02011000,0201,020110,Sea
2026-01-21,ESTABLISHMENT RAMMAL EL DOULI FOR MEATTRADING PRODUCTS,LPAE,16815.0,0205594235,exports,Asia,202606070022,16845.61,PAK,5.9107,pakistan,M S ABEDIN INTERNATIONAL PVT LTD,['MIX BEEF'],ESTABLISHMENT RAMMAL EL DOULI FOR MEATTRADING PRODUCTS,698c6ae59f9f1d5b730f7753,FRESH CHILLED BEEF AS PER INV,PAK,1,03353454,Saudi Arabia,2850.0,SAU,M/S ABEDIN INTERNATIONAL (PVT) LTD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2850.0,5.9107,KGS,Pakistan,d83d3c0df3439f44b37b9a5d6af544dc,Asia,1,SAU,02011000,0201,020110,Air
2026-01-21,MAHMOOD ALEMAN FOR FRESH AND CHILLED AND FROZEN MEAT TRADING LLC,IPAE,120.0,0205594235,exports,Asia,202606070022,120.22,PAK,3.0055,pakistan,ASIA LIVESTOCK AND MEAT COMPANY,['BEEF KIDNEY'],MAHMOOD ALEMAN FOR FRESH AND CHILLED AND FROZEN MEAT TRADING LLC,698c6ae79f9f1d5b730f80d6,FRESH HALAL CHILLED BEEF KIDNEY AS PER INVOICE,PAK,1,03670509,United Arab Emirates,40.0,ARE,ASIA LIVESTOCK & MEAT COMPANY,02061000,Fresh or chilled edible offal of bovine animals,40.0,3.0055,KGS,Pakistan,f600d14e1d92bad733ba7bbb55ee7332,Asia,1,,02061000,0206,020610,Air
2026-01-21,LULUA AL SHAMIYA CO FOR GEN TRD W L L KUWAIT,LPAE,15120.0,0205594235,exports,Asia,202606070022,15147.53,PAK,6.0109,pakistan,ZABIHA MEAT PRODUCTS,['CHILLED BEEF'],LULUA AL SHAMIYA CO FOR GEN TRD W.L.L. KUWAIT,698c6ae69f9f1d5b730f7af3,FRESH CHILLED BEEF AS PER INVOICE,PAK,1,03612055,Kuwait,2520.0,KWT,ZABIHA MEAT PRODUCTS,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2520.0,6.0109,KGS,Pakistan,26eec83826a6943959385dc6de45586d,Asia,1,KWT,02011000,0201,020110,Air
2026-01-21,SHAYAN FOOD TRADING LLC,KPEX,56000.0,0205594235,exports,Asia,202606070022,56101.95,PAK,4.0073,pakistan,KOMAL FOODS,['CHILLED BEEF MEAT'],SHAYAN FOOD TRADING LLC,698c6ae59f9f1d5b730f77a3,CHILLED BEEF MEAT (VACUUM PACK) (OTHER DETAILS AS PER INVOICE),PAK,1,01660872,United Arab Emirates,14000.0,ARE,KOMAL FOODS,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",14000.0,4.0073,KGS,Pakistan,c20ca40665da9e5a29aebe070375f217,Asia,1,ARE,02011000,0201,020110,Sea
2026-01-21,LA MARINE TRADING MIDDLE EAST,KPEX,44000.0,0205594235,exports,Asia,202606070022,44080.11,PAK,4.0073,pakistan,PAKISTAN FOOD PRODUCTS,['BEEF MEAT'],LA MARINE TRADING MIDDLE EAST,698c6ae59f9f1d5b730f77b5,FRESH CHILLED BEEF MEAT QTR,PAK,1,04351692,Qatar,11000.0,QAT,PAKISTAN FOOD PRODUCTS,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",11000.0,4.0073,KGS,Pakistan,5bb374d8c8300977068f2c1156265991,Asia,1,QAT,02011000,0201,020110,Sea
2026-01-21,AL SAMAH AL ASRIYA MEAT TRADING CO,KPAE,280.0,0205594235,exports,Asia,202606070022,280.51,PAK,5.6102,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],AL SAMAH AL ASRIYA MEAT TRADING CO,698c6ae69f9f1d5b730f7d6b,FRESH CHILLED ORGANS,PAK,1,01006675,Kuwait,50.0,KWT,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",50.0,5.6102,KGS,Pakistan,bc2ba8edab58da60d0f574bd62510d36,Asia,1,KWT,02012000,0201,020120,Air
2026-01-21,JAWEED CENTER FOR WHOLESALE MEAT COMPANY KUWAIT,IPAE,300.0,0205594235,exports,Asia,202606070022,300.55,PAK,3.0055,pakistan,TAYYAB TRADING CORPORATION,['BEEF LIVER'],JAWEED CENTER FOR WHOLESALE MEAT COMPANY KUWAIT,698c6ae79f9f1d5b730f8057,FRESH HALAL CHILLED BEEF LIVER AS PER INVOICVE,PAK,1,02494429,Kuwait,100.0,KWT,TAYYAB TRADING CORPORATION,02061000,Fresh or chilled edible offal of bovine animals,100.0,3.0055,KGS,Pakistan,8d086bb5eb1e8433e5eb61a6d1ddd251,Asia,1,KWT,02061000,0206,020610,Air
2026-01-21,MAJID AL FUTTAIM HYPER MARKET LLC,KPEX,2593.0,,exports,Asia,202606070022,2597.22,PAK,2.5046,pakistan,THE ORGANIC MEAT COMPANY LIMITED,"['BEEF FOOT', 'LIVER', 'HEART', 'TRIPE', 'TAIL', 'TESTICLE', 'TONGUE']",MAJID AL-FUTTAIM HYPER MARKET LLC,698c6ae89f9f1d5b730f819f,"FRESH CHILLED OFFALS-VACUUM PACKAGING BEEF FEET, LIVER, HEART, TRIPE, TAILS, TESTICLES, TONGUE",PAK,1,03610661,United Arab Emirates,1037.0,ARE,The Organic Meat Company Limited,02062900,Frozen edible bovine offal (excluding tongues and livers),1037.0,2.5046,KGS,Pakistan,c9933538466b8cc0ed24814f33037647,Asia,1,ARE,02062900,0206,020629,Sea
2026-01-21,DAL AL ARAB TRADING COMPANY,IPAE,6248.0,0205594235,exports,Asia,202606070022,6259.37,PAK,4.408,pakistan,KATCO,['CHILLED BEEF'],DAL AL ARAB TRADING COMPANY,698c6ae69f9f1d5b730f79ea,CHILLED BEEF MEAT AS PER INV,PAK,1,00787354,Saudi Arabia,1420.0,SAU,KATCO,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1420.0,4.408,KGS,Pakistan,81e5806099d9456aea3729450eab5683,Asia,1,,02011000,0201,020110,Air
2026-01-21,AL DABBAGH MEAT AND SKIN TRADING LLC,KPAE,554.0,0205594235,exports,Asia,202606070022,555.41,PAK,5.6102,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],AL DABBAGH MEAT AND SKIN TRADING LLC,698c6ae69f9f1d5b730f7d67,FRESH CHILLED ORGANS,PAK,1,01006675,United Arab Emirates,99.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.6102,KGS,Pakistan,e31d6cbc791df62a0e14bb63d9caf62d,Asia,1,ARE,02012000,0201,020120,Air
2026-01-21,MURATI AL ANAM TRADING COMPANY,MPAE,750.0,0205594235,exports,Asia,202606070022,751.37,PAK,5.0091,pakistan,M S TAZIJ MEATS AND FOOD,['BEEF MEAT'],MURATI AL ANAM TRADING COMPANY,698c6ae69f9f1d5b730f79aa,FRESH CHILLED BEEF,PAK,1,03340420,Saudi Arabia,150.0,SAU,M/S TAZIJ MEATS & FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",150.0,5.0091,KGS,Pakistan,ddb09e6d72f05f94562def3c8b8d7d6c,Asia,1,SAU,02011000,0201,020110,Air
2026-01-21,RAFI CHOLAKKAL WLL,LPAE,17845.0,0205594235,exports,Asia,202606070022,17877.49,PAK,4.3078,pakistan,DAWOOD MEAT AND FOOD,['CHILLED BEEF'],RAFI CHOLAKKAL WLL,698c6ae69f9f1d5b730f7bbd,CHILLED BEEF. AS PER INVOICE.,PAK,1,07408032,Bahrain,4150.0,BHR,DAWOOD MEAT & FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",4150.0,4.3078,KGS,Pakistan,d1d9e81d4d23e7ec3838b2654b04fd28,Asia,1,,02011000,0201,020110,Air
2026-01-21,AFTAB TRADING FZE,PPAE,10277.0,0205594235,exports,Asia,202606070022,10295.71,PAK,4.3078,pakistan,TRADE MASTER,['BEEF MEAT'],AFTAB TRADING FZE,698c6ae59f9f1d5b730f7922,FRESH CHILLED BEEF MEAT,PAK,1,04238261,United Arab Emirates,2390.0,ARE,RIZWAN ENTERPRISES TORKHAM,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2390.0,4.3078,KGS,Pakistan,c4a0ddae50af3db6bd7b453a700df754,Asia,1,ARE,02011000,0201,020110,Air
2026-01-21,SIDRA WHOLESALE MEAT CO KUWAIT,LPAE,36920.0,0205594235,exports,Asia,202606070022,36987.22,PAK,5.2095,pakistan,ABDULLAH INTERNATIONAL,['CHILLED BEEF'],SIDRA WHOLESALE MEAT CO KUWAIT,698c6ae69f9f1d5b730f7c18,FRESH HALAL CHILLED BEEF AS PER INVOICE,PAK,1,04169704,Kuwait,7100.0,KWT,ABDULLAH INTERNATIONAL,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",7100.0,5.2095,KGS,Pakistan,b2c448e56e216d44dd3cd219761dce91,Asia,1,KWT,02011000,0201,020110,Air
2026-01-21,AL ABEER COLDSTORES TRADING CO,KPEX,90655.0,0205594235,exports,Asia,202606070022,90820.25,PAK,3.6066,pakistan,THE ORGANIC MEAT COMPANY LIMITED,['BEEF MEAT'],AL ABEER COLDSTORES TRADING CO,698c6ae79f9f1d5b730f7de6,FROZEN BEEF MEAT BONE IN OTHER DETAIL AS PER INVOICE,PAK,1,03610661,Saudi Arabia,25182.0,SAU,The Organic Meat Company Limited,02022000,"Frozen bovine cuts, with bone in (excluding carcases and half-carcases)",25182.0,3.6066,KGS,Pakistan,eedf98d6c3b39df7aaf3e7100dcd703d,Asia,1,SAU,02022000,0202,020220,Sea
2026-01-21,LULU HYPERMARKET GENERAL TRADING AND CONTRACTING CO W L L,LPAE,60.0,0205594235,exports,Asia,202606070022,60.11,PAK,3.0055,pakistan,M S FOODEX,['CHILLED BEEF OFFAL'],LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO. W.L.L.,698c6ae89f9f1d5b730f817c,CHILLED BEEF OFFFAL AS PER INV,PAK,1,01759905,Kuwait,20.0,KWT,M/S FOODEX,02061000,Fresh or chilled edible offal of bovine animals,20.0,3.0055,KGS,Pakistan,4eba42f1494142df1d3f9b4529e4e1b0,Asia,1,KWT,02061000,0206,020610,Air
2026-01-21,MRAAY ALBTANT LTJART ALAGHDHYT,LPAE,17587.0,0205594235,exports,Asia,202606070022,17619.02,PAK,4.3078,pakistan,MUBARAK ASSOCIATES,['CHILLED BEEF'],MRAAY ALBTANT LTJART ALAGHDHYT,698c6ae59f9f1d5b730f7787,FRESH CHILLED BEEF AS PER INVOICE,PAK,1,07195413,Saudi Arabia,4090.0,SAU,MUBARAK ASSOCIATES,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",4090.0,4.3078,KGS,Pakistan,dfc2735d22838383a8c140c700446551,Asia,1,SAU,02011000,0201,020110,Air
2026-01-21,FAZAH GENERAL TRADING CO LLC,IPAE,21120.0,0205594235,exports,Asia,202606070022,21158.45,PAK,4.408,pakistan,GO DAIRY PRIVATE LIMITED,['BEEF MEAT'],FAZAH GENERAL TRADING CO LLC,698c6ae69f9f1d5b730f7a98,FRESH CHILLED BEEF,PAK,1,04729601,United Arab Emirates,4800.0,ARE,GO DAIRY (PRIVATE) LIMITED,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",4800.0,4.408,KGS,Pakistan,a656060adab238188c4d496104a36a65,Asia,1,ARE,02011000,0201,020110,Air
2026-01-21,LULU HYPERMARKET GENERAL TRADING AND CONTRACTING CO W L L,LPAE,8792.0,0205594235,exports,Asia,202606070022,8808.01,PAK,5.6102,pakistan,M S FOODEX,['CHILLED BEEF MIX'],LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO. W.L.L.,698c6ae69f9f1d5b730f7c9c,CHILLED BEEF MIX AS PER INVOICE,PAK,1,01759905,Kuwait,1570.0,KWT,M/S FOODEX,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",1570.0,5.6102,KGS,Pakistan,94d1e01b4f0592d02d7f630544470428,Asia,1,KWT,02011000,0201,020110,Air
2026-01-21,ALAM AL MATHAQ MEAT SHOP,LPAE,10925.0,0205594235,exports,Asia,202606070022,10944.89,PAK,4.7586,pakistan,M S TAZIJ MEATS AND FOOD,['CHILLED BEEF'],ALAM AL MATHAQ MEAT SHOP,698c6ae69f9f1d5b730f7abb,FRESH CHILLED BEEF AS PER INVOICE,PAK,1,03340420,United Arab Emirates,2300.0,ARE,M/S TAZIJ MEATS & FOOD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2300.0,4.7586,KGS,Pakistan,fa9d42a0210071aa478a797e4c0fbd44,Asia,1,ARE,02011000,0201,020110,Air
2026-01-21,FAZAH GENERAL TRADING CO LLC,MPAE,11198.0,0205594235,exports,Asia,202606070022,11218.39,PAK,4.408,pakistan,GO DAIRY PRIVATE LIMITED,['BEEF MEAT'],FAZAH GENERAL TRADING CO LLC,698c6ae69f9f1d5b730f7ab2,FRESH CHILLED BEEF,PAK,1,04729601,United Arab Emirates,2545.0,ARE,GO DAIRY (PRIVATE) LIMITED,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2545.0,4.408,KGS,Pakistan,7b7bfda1e161139eed3a07bc2d89c6dc,Asia,1,ARE,02011000,0201,020110,Air
2026-01-21,DAL AL ARAB TRADING COMPANY,LPAE,14278.0,0205594235,exports,Asia,202606070022,14303.99,PAK,5.9107,pakistan,M S ABEDIN INTERNATIONAL PVT LTD,['CHILLED BEEF'],DAL AL ARAB TRADING COMPANY,698c6ae59f9f1d5b730f78d3,FRESH CHILLED BEEF AS PER INVOICE,PAK,1,03353454,Saudi Arabia,2420.0,SAU,M/S ABEDIN INTERNATIONAL (PVT) LTD,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",2420.0,5.9107,KGS,Pakistan,187b07fc1ee25bda3a9d14f0947d2caa,Asia,1,,02011000,0201,020110,Air
2026-01-21,AL RABIE MEAT TRADING,IPAE,60.0,0205594235,exports,Asia,202606070022,60.11,PAK,3.0055,pakistan,M S ABEDIN INTERNATIONAL PVT LTD,['BEEF BRAIN'],AL RABIE MEAT TRADING,698c6ae79f9f1d5b730f8086,FRESH CHILLED BEEF OFFAL (BRAIN) AS PER INVOICE,PAK,1,03353454,United Arab Emirates,20.0,ARE,M/S ABEDIN INTERNATIONAL (PVT) LTD,02061000,Fresh or chilled edible offal of bovine animals,20.0,3.0055,KGS,Pakistan,800615a0e6ec67d2d98a7ce77b8d88a3,Asia,1,ARE,02061000,0206,020610,Air
2026-01-21,AL ASEEL MEATS LLC,KPAE,554.0,0205594235,exports,Asia,202606070022,555.41,PAK,5.6102,pakistan,M S P K LIVESTOCK AND MEAT CO PVT LTD,['CHILLED ORGAN'],AL ASEEL MEATS LLC,698c6ae79f9f1d5b730f7d9c,FRESH CHILLED ORGANS,PAK,1,01006675,United Arab Emirates,99.0,ARE,M/S P.K. LIVESTOCK & MEAT CO. (PVT) LTD.,02012000,"Fresh or chilled bovine cuts, with bone in (excluding carcases and 1/2 carcases)",99.0,5.6102,KGS,Pakistan,3c4e0cdbb4c50597df9bc6e9ce929b5e,Asia,1,ARE,02012000,0201,020120,Air
2026-01-21,ALAM AL MATHAQ MEAT SHOP,LPAE,30.0,0205594235,exports,Asia,202606070022,30.05,PAK,3.005,pakistan,M S TAZIJ MEATS AND FOOD,['BEEF TAIL'],ALAM AL MATHAQ MEAT SHOP,698c6ae79f9f1d5b730f8123,FRESH CHILLED BEEF TAIL. AS PER INVOICE,PAK,1,03340420,United Arab Emirates,10.0,ARE,M/S TAZIJ MEATS & FOOD,02061000,Fresh or chilled edible offal of bovine animals,10.0,3.005,KGS,Pakistan,59d2a3ad8ba02bdaab59df33b71b92b8,Asia,1,ARE,02061000,0206,020610,Air
2026-01-21,MOAAZ FOR FOODSTUFF TRADING LLC,PPAE,14685.0,0205594235,exports,Asia,202606070022,14711.23,PAK,4.3078,pakistan,TRADE MASTER,['BEEF MEAT'],MOAAZ FOR FOODSTUFF TRADING LLC,698c6ae59f9f1d5b730f7649,FRESH CHILLED BEEF MEAT,PAK,1,04238261,United Arab Emirates,3415.0,ARE,RIZWAN ENTERPRISES TORKHAM,02011000,"Carcases or half-carcases of bovine animals, fresh or chilled",3415.0,4.3078,KGS,Pakistan,d86c9d16444fa5471b330d6aa696601f,Asia,1,ARE,02011000,0201,020110,Air
